"id","direction","ideaId","voterId","createdAt","updatedAt"
1691,-1,128,"0x2FB3819f07EE9b6c12A6EB70c76d63e5DEa38328","2023-01-16 09:39:32.108","2023-01-16 09:39:32.108"
1692,1,128,"0xDb5Dd352527539b7C3382Bd4B5693E116D09fb9B","2023-01-16 10:07:22.417","2023-01-16 10:07:22.417"
1693,1,129,"0xDb5Dd352527539b7C3382Bd4B5693E116D09fb9B","2023-01-16 11:50:12.034","2023-01-16 11:50:12.034"
1694,1,130,"0xDb5Dd352527539b7C3382Bd4B5693E116D09fb9B","2023-01-16 11:52:06.55","2023-01-16 11:52:06.55"
1695,1,130,"0x099eF206007E2176a4b221A6a4425BedFc9fa145","2023-01-16 12:05:10.752","2023-01-16 12:05:15.627"
1696,1,130,"0x8A9ff6323802031dC5A86142908C8d082c57Db98","2023-01-16 12:29:07.93","2023-01-16 12:29:09.768"
1697,1,124,"0x298b25385E67B471faa64CB1CA17F31684016629","2023-01-16 15:29:29.245","2023-01-16 15:29:29.245"
1698,1,130,"0x2eE0485f71764bcD2062A84d9455688c581B90f8","2023-01-16 17:40:16.033","2023-01-16 17:40:16.033"
1699,1,124,"0x4241B875D35D9990d29a8F8DCCAf88Bad8D46c24","2023-01-16 18:00:47.576","2023-01-16 18:00:47.576"
1700,1,124,"0xAdB9357077a35d29943393f97F6b67e226283B0D","2023-01-16 18:01:44.739","2023-01-16 18:01:46.757"
1701,1,130,"0xB60c947bfCc9767E94ba36fD2DeC7AA11356c84f","2023-01-16 19:15:06.571","2023-01-16 19:15:06.571"
1702,1,130,"0x8BecD7EbF3F910090f9264DFD0Bb221Ea04af8c3","2023-01-16 23:47:11.549","2023-01-16 23:47:11.549"
1703,1,126,"0x298b25385E67B471faa64CB1CA17F31684016629","2023-01-17 12:22:51.475","2023-01-17 12:22:51.475"
1704,1,130,"0x8C868aB6EA5aA8BF37F58376f0A61c3728aEf904","2023-01-17 18:43:10.738","2023-01-17 18:43:10.738"
1705,1,130,"0x7246195a651fbDF8B39c41fAE139E60339a36aC4","2023-01-18 13:56:59.53","2023-01-18 13:56:59.53"
1706,1,131,"0x7246195a651fbDF8B39c41fAE139E60339a36aC4","2023-01-18 14:18:32.115","2023-01-18 14:18:32.115"
1707,1,131,"0x635Bed3F8b7d8C25305CEa707FF7149D6f2A61f9","2023-01-18 14:53:28.505","2023-01-18 14:53:28.505"
1708,1,132,"0x7246195a651fbDF8B39c41fAE139E60339a36aC4","2023-01-18 15:04:33.557","2023-01-18 15:04:33.557"
1709,1,132,"0x635Bed3F8b7d8C25305CEa707FF7149D6f2A61f9","2023-01-18 15:05:29.222","2023-01-18 15:05:29.222"
1710,1,132,"0x8BecD7EbF3F910090f9264DFD0Bb221Ea04af8c3","2023-01-18 15:45:13.211","2023-01-18 15:45:13.211"
1711,1,132,"0x63B6F53a4e8C8D5F474059fa04Ba0951eF28073B","2023-01-19 03:51:56.532","2023-01-19 03:51:56.532"
1712,1,130,"0x63B6F53a4e8C8D5F474059fa04Ba0951eF28073B","2023-01-19 03:52:10.901","2023-01-19 03:52:10.901"
1713,-1,132,"0x9655667Ca1203E9A2c8ea2Ed59558F9AD0ACCc87","2023-01-19 05:46:44.248","2023-01-19 05:46:44.248"
1714,1,130,"0x9655667Ca1203E9A2c8ea2Ed59558F9AD0ACCc87","2023-01-19 05:46:45.793","2023-01-19 05:46:45.793"
1715,-1,128,"0x9655667Ca1203E9A2c8ea2Ed59558F9AD0ACCc87","2023-01-19 05:48:42.773","2023-01-19 05:48:42.773"
1716,-1,125,"0x9655667Ca1203E9A2c8ea2Ed59558F9AD0ACCc87","2023-01-19 05:49:21.434","2023-01-19 05:49:21.434"
1717,-1,126,"0x9655667Ca1203E9A2c8ea2Ed59558F9AD0ACCc87","2023-01-19 05:49:45.8","2023-01-19 05:49:45.8"
1718,-1,126,"0x9c57027B1eca93093a6F446422C59C85A5A3Fa52","2023-01-19 08:55:56.648","2023-01-19 08:55:56.648"
1719,1,127,"0x9c57027B1eca93093a6F446422C59C85A5A3Fa52","2023-01-19 08:57:35.435","2023-01-19 08:57:35.435"
1720,-1,128,"0x9c57027B1eca93093a6F446422C59C85A5A3Fa52","2023-01-19 08:57:44.517","2023-01-19 08:57:44.517"
1721,-1,130,"0x9c57027B1eca93093a6F446422C59C85A5A3Fa52","2023-01-19 08:57:48.309","2023-01-19 08:57:48.309"
1722,1,132,"0x9c57027B1eca93093a6F446422C59C85A5A3Fa52","2023-01-19 08:59:31.817","2023-01-19 08:59:31.817"
1723,1,132,"0xDb5Dd352527539b7C3382Bd4B5693E116D09fb9B","2023-01-19 10:29:20.122","2023-01-19 10:29:20.122"
1724,1,127,"0xDb5Dd352527539b7C3382Bd4B5693E116D09fb9B","2023-01-19 10:29:38.777","2023-01-19 10:29:38.777"
1725,1,133,"0x9655667Ca1203E9A2c8ea2Ed59558F9AD0ACCc87","2023-01-19 17:25:56.794","2023-01-19 17:25:56.794"
1726,-1,125,"0xB60c947bfCc9767E94ba36fD2DeC7AA11356c84f","2023-01-19 17:45:19.366","2023-01-19 17:45:23.585"
1727,-1,133,"0x31B6470f3FAE7e488DA60b5fB9713A9a41286250","2023-01-19 18:02:08.658","2023-01-19 18:02:13.194"
1728,-1,127,"0x31B6470f3FAE7e488DA60b5fB9713A9a41286250","2023-01-19 18:03:01.062","2023-01-19 18:03:01.062"
1729,-1,130,"0x31B6470f3FAE7e488DA60b5fB9713A9a41286250","2023-01-19 18:03:13.394","2023-01-19 18:03:13.394"
1730,1,132,"0x31B6470f3FAE7e488DA60b5fB9713A9a41286250","2023-01-19 18:03:22.535","2023-01-19 18:03:22.535"
1731,1,125,"0x31B6470f3FAE7e488DA60b5fB9713A9a41286250","2023-01-19 18:04:24.19","2023-01-19 18:04:24.19"
1732,1,133,"0x1e45c69c8bFdD393dF1577F08704698b469585Aa","2023-01-19 18:15:48.888","2023-01-19 18:15:48.888"
1733,1,133,"0x2eE0485f71764bcD2062A84d9455688c581B90f8","2023-01-19 18:16:06.191","2023-01-19 18:16:06.191"
1770,1,136,"0x8B488CC76a38777c2f7B76eB6D49bDF430132Ac9","2023-01-25 23:15:08.859","2023-01-25 23:15:08.859"
1742,-1,134,"0x31B6470f3FAE7e488DA60b5fB9713A9a41286250","2023-01-20 00:22:37.331","2023-01-20 00:22:47.598"
1744,1,134,"0x1db19B9903c5510AA5a866ea643Eb021CD12Bda0","2023-01-20 00:51:12.188","2023-01-20 00:51:12.188"
1734,-1,126,"0x31B6470f3FAE7e488DA60b5fB9713A9a41286250","2023-01-19 18:44:14.712","2023-01-19 18:44:26.125"
1735,1,127,"0x8BecD7EbF3F910090f9264DFD0Bb221Ea04af8c3","2023-01-19 18:53:22.612","2023-01-19 18:53:22.612"
1745,1,132,"0x8C868aB6EA5aA8BF37F58376f0A61c3728aEf904","2023-01-21 19:58:58.396","2023-01-21 19:59:27.876"
1746,1,135,"0x2eE0485f71764bcD2062A84d9455688c581B90f8","2023-01-22 21:24:50.574","2023-01-22 21:24:50.574"
1747,1,134,"0xB60c947bfCc9767E94ba36fD2DeC7AA11356c84f","2023-01-22 21:30:11.406","2023-01-22 21:30:11.406"
1748,1,134,"0x65A3870F48B5237f27f674Ec42eA1E017E111D63","2023-01-23 00:39:27.47","2023-01-23 00:39:27.47"
1749,1,132,"0xFC538FFD2923ddDaED09c8aD1a51686275C56183","2023-01-23 18:45:16.476","2023-01-23 18:45:16.476"
1750,-1,135,"0x8BecD7EbF3F910090f9264DFD0Bb221Ea04af8c3","2023-01-23 18:48:12.331","2023-01-23 18:48:12.331"
1736,1,126,"0x8BecD7EbF3F910090f9264DFD0Bb221Ea04af8c3","2023-01-19 18:56:12.289","2023-01-19 18:56:49.785"
1751,1,132,"0xB60c947bfCc9767E94ba36fD2DeC7AA11356c84f","2023-01-23 19:00:21.408","2023-01-23 19:00:21.408"
1752,1,132,"0x81EAca3EB49d3aff173eFd1A8eAEFf5e1dea00d6","2023-01-23 19:30:31.721","2023-01-23 19:30:31.721"
1737,-1,128,"0x31B6470f3FAE7e488DA60b5fB9713A9a41286250","2023-01-19 18:56:44.085","2023-01-19 18:56:50.082"
1738,-1,133,"0x8BecD7EbF3F910090f9264DFD0Bb221Ea04af8c3","2023-01-19 18:57:15.299","2023-01-19 18:57:15.299"
1739,-1,128,"0x8BecD7EbF3F910090f9264DFD0Bb221Ea04af8c3","2023-01-19 18:58:40.542","2023-01-19 18:58:40.542"
1740,1,134,"0x8BecD7EbF3F910090f9264DFD0Bb221Ea04af8c3","2023-01-19 22:41:07.087","2023-01-19 22:41:07.087"
1741,-1,134,"0xDb5Dd352527539b7C3382Bd4B5693E116D09fb9B","2023-01-19 22:45:02.366","2023-01-19 22:45:08.393"
1753,1,132,"0x35c3885D43e0C98cFfC99257d200272b9505B73A","2023-01-23 19:46:37.144","2023-01-23 19:46:37.144"
1754,1,135,"0x5606B493c51316A9e65c9b2A00BbF7Ff92515A3E","2023-01-23 20:46:48.038","2023-01-23 20:46:48.038"
1755,-1,135,"0xCEEd9585854F12F81A0103861b83b995A64AD915","2023-01-24 01:20:18.116","2023-01-24 01:20:19.667"
1756,-1,135,"0x298b25385E67B471faa64CB1CA17F31684016629","2023-01-24 02:03:34.019","2023-01-24 02:03:34.019"
1757,-1,135,"0x635Bed3F8b7d8C25305CEa707FF7149D6f2A61f9","2023-01-24 13:24:45.616","2023-01-24 13:24:45.616"
1758,-1,133,"0x635Bed3F8b7d8C25305CEa707FF7149D6f2A61f9","2023-01-24 13:24:51.758","2023-01-24 13:24:51.758"
1759,-1,134,"0x635Bed3F8b7d8C25305CEa707FF7149D6f2A61f9","2023-01-24 13:25:36.7","2023-01-24 13:25:36.7"
1760,1,134,"0x72Ce2E0354cbe02bbcDe91928bF781eC1D738bf9","2023-01-25 10:43:56.679","2023-01-25 10:43:56.679"
1761,-1,135,"0x72Ce2E0354cbe02bbcDe91928bF781eC1D738bf9","2023-01-25 10:44:31.822","2023-01-25 10:44:31.822"
1771,1,136,"0x298b25385E67B471faa64CB1CA17F31684016629","2023-01-26 01:57:18.15","2023-01-26 01:57:22.998"
1772,1,136,"0xDb5Dd352527539b7C3382Bd4B5693E116D09fb9B","2023-01-26 10:20:19.401","2023-01-26 10:20:19.401"
1762,1,133,"0x2FB3819f07EE9b6c12A6EB70c76d63e5DEa38328","2023-01-25 16:17:35.02","2023-01-25 16:17:35.02"
1763,1,134,"0x2FB3819f07EE9b6c12A6EB70c76d63e5DEa38328","2023-01-25 16:18:13.208","2023-01-25 16:18:13.208"
1764,1,135,"0x2FB3819f07EE9b6c12A6EB70c76d63e5DEa38328","2023-01-25 16:18:23.029","2023-01-25 16:18:23.029"
1765,1,135,"0x9c57027B1eca93093a6F446422C59C85A5A3Fa52","2023-01-25 19:11:22.08","2023-01-25 19:11:22.08"
1766,1,134,"0x9c57027B1eca93093a6F446422C59C85A5A3Fa52","2023-01-25 19:11:51.38","2023-01-25 19:11:51.38"
1767,1,136,"0x65A3870F48B5237f27f674Ec42eA1E017E111D63","2023-01-25 22:20:20.016","2023-01-25 22:20:20.016"
1768,1,136,"0x8BecD7EbF3F910090f9264DFD0Bb221Ea04af8c3","2023-01-25 22:41:16.705","2023-01-25 22:44:26.644"
1773,1,135,"0xDb5Dd352527539b7C3382Bd4B5693E116D09fb9B","2023-01-26 10:20:24.853","2023-01-26 10:20:24.853"
1774,1,137,"0x635Bed3F8b7d8C25305CEa707FF7149D6f2A61f9","2023-01-26 10:44:04.316","2023-01-26 10:44:04.316"
1775,1,138,"0xFC538FFD2923ddDaED09c8aD1a51686275C56183","2023-01-26 14:37:07.182","2023-01-26 14:37:07.182"
1776,1,138,"0x2eE0485f71764bcD2062A84d9455688c581B90f8","2023-01-26 14:47:45.407","2023-01-26 14:47:48.638"
1777,1,139,"0x2eE0485f71764bcD2062A84d9455688c581B90f8","2023-01-26 15:06:39.986","2023-01-26 15:06:39.986"
1779,1,138,"0x9655667Ca1203E9A2c8ea2Ed59558F9AD0ACCc87","2023-01-26 15:09:46.581","2023-01-26 15:09:46.581"
1780,1,138,"0x0B288181E0315D1888aB5a324a1496D3B5419beb","2023-01-26 15:29:00.986","2023-01-26 15:29:02.339"
1781,1,139,"0x0B288181E0315D1888aB5a324a1496D3B5419beb","2023-01-26 15:30:14.297","2023-01-26 15:30:14.297"
1782,-1,139,"0x635Bed3F8b7d8C25305CEa707FF7149D6f2A61f9","2023-01-26 16:30:12.765","2023-01-26 16:30:12.765"
1783,1,138,"0x298b25385E67B471faa64CB1CA17F31684016629","2023-01-26 17:07:57.74","2023-01-26 17:07:57.74"
1778,-1,139,"0x9655667Ca1203E9A2c8ea2Ed59558F9AD0ACCc87","2023-01-26 15:09:33.953","2023-01-31 19:23:25.177"
1784,1,137,"0xB60c947bfCc9767E94ba36fD2DeC7AA11356c84f","2023-01-26 17:22:33.514","2023-01-26 17:22:33.514"
1785,1,138,"0xB60c947bfCc9767E94ba36fD2DeC7AA11356c84f","2023-01-26 17:36:44.948","2023-01-26 17:36:44.948"
1786,1,140,"0xFC538FFD2923ddDaED09c8aD1a51686275C56183","2023-01-26 17:37:58.912","2023-01-26 17:37:58.912"
1787,1,136,"0xB60c947bfCc9767E94ba36fD2DeC7AA11356c84f","2023-01-26 17:44:40.865","2023-01-26 17:44:40.865"
1788,1,137,"0x8BecD7EbF3F910090f9264DFD0Bb221Ea04af8c3","2023-01-26 17:56:50.587","2023-01-26 17:56:50.587"
1789,1,138,"0x8BecD7EbF3F910090f9264DFD0Bb221Ea04af8c3","2023-01-26 18:08:19.449","2023-01-26 18:08:19.449"
1790,-1,140,"0x8BecD7EbF3F910090f9264DFD0Bb221Ea04af8c3","2023-01-26 18:08:29.429","2023-01-26 18:08:29.429"
1791,1,138,"0x8C868aB6EA5aA8BF37F58376f0A61c3728aEf904","2023-01-26 18:21:22.95","2023-01-26 18:21:22.95"
1792,1,140,"0xB60c947bfCc9767E94ba36fD2DeC7AA11356c84f","2023-01-26 19:21:07.948","2023-01-26 19:21:07.948"
1793,1,139,"0xFC538FFD2923ddDaED09c8aD1a51686275C56183","2023-01-26 20:02:40.712","2023-01-26 20:02:40.712"
1794,1,141,"0xB60c947bfCc9767E94ba36fD2DeC7AA11356c84f","2023-01-26 20:18:00.191","2023-01-26 20:18:00.191"
1795,1,142,"0x31B6470f3FAE7e488DA60b5fB9713A9a41286250","2023-01-26 20:28:59.442","2023-01-26 20:28:59.442"
1796,1,142,"0x8C868aB6EA5aA8BF37F58376f0A61c3728aEf904","2023-01-26 20:29:32.501","2023-01-26 20:29:32.501"
1798,1,142,"0x8BecD7EbF3F910090f9264DFD0Bb221Ea04af8c3","2023-01-26 20:30:10.134","2023-01-26 20:30:10.134"
1799,-1,139,"0x31B6470f3FAE7e488DA60b5fB9713A9a41286250","2023-01-26 20:39:29.578","2023-01-26 20:39:29.578"
1800,1,142,"0x81EAca3EB49d3aff173eFd1A8eAEFf5e1dea00d6","2023-01-26 20:47:10.717","2023-01-26 20:47:10.717"
1801,1,142,"0x13c74B7c3D9568d958A122a6439557f53e8faB24","2023-01-26 20:49:16.412","2023-01-26 20:49:16.412"
1802,-1,141,"0x8BecD7EbF3F910090f9264DFD0Bb221Ea04af8c3","2023-01-26 20:55:23.114","2023-01-26 20:55:23.114"
1803,1,142,"0xFC538FFD2923ddDaED09c8aD1a51686275C56183","2023-01-26 21:02:02.321","2023-01-26 21:02:27.252"
1804,1,142,"0xDb5Dd352527539b7C3382Bd4B5693E116D09fb9B","2023-01-26 21:05:52.525","2023-01-26 21:05:57.342"
1805,1,142,"0xE2fc3af0FAeEE9c340f0BCf06CB7d5Bba34122e4","2023-01-26 21:05:57.799","2023-01-26 21:05:57.799"
1806,-1,141,"0xDb5Dd352527539b7C3382Bd4B5693E116D09fb9B","2023-01-26 21:05:59.02","2023-01-26 21:05:59.02"
1807,1,140,"0xDb5Dd352527539b7C3382Bd4B5693E116D09fb9B","2023-01-26 21:06:09.927","2023-01-26 21:06:09.927"
1808,1,139,"0xDb5Dd352527539b7C3382Bd4B5693E116D09fb9B","2023-01-26 21:06:21.502","2023-01-26 21:06:21.502"
1809,1,138,"0xDb5Dd352527539b7C3382Bd4B5693E116D09fb9B","2023-01-26 21:06:35.808","2023-01-26 21:06:35.808"
1810,1,142,"0x9655667Ca1203E9A2c8ea2Ed59558F9AD0ACCc87","2023-01-26 21:15:47.07","2023-01-26 21:15:47.07"
1811,1,142,"0x2eE0485f71764bcD2062A84d9455688c581B90f8","2023-01-26 21:18:35.206","2023-01-26 21:18:35.206"
1812,1,138,"0x5606B493c51316A9e65c9b2A00BbF7Ff92515A3E","2023-01-26 21:37:13.276","2023-01-26 21:37:13.276"
1813,-1,141,"0x5606B493c51316A9e65c9b2A00BbF7Ff92515A3E","2023-01-26 21:37:49.823","2023-01-26 21:37:49.823"
1815,1,143,"0xDb5Dd352527539b7C3382Bd4B5693E116D09fb9B","2023-01-26 21:45:38.68","2023-01-26 21:45:38.68"
1816,1,143,"0xB60c947bfCc9767E94ba36fD2DeC7AA11356c84f","2023-01-26 21:48:32.861","2023-01-26 21:48:32.861"
1817,1,143,"0x9655667Ca1203E9A2c8ea2Ed59558F9AD0ACCc87","2023-01-26 21:49:38.454","2023-01-26 21:49:38.454"
1818,1,143,"0xFC538FFD2923ddDaED09c8aD1a51686275C56183","2023-01-26 21:57:30.574","2023-01-26 21:57:30.574"
1819,1,144,"0xf9d71b5fB8345F2508C1302a74d4362DEAb7D104","2023-01-26 22:01:01.407","2023-01-26 22:01:01.407"
1820,1,145,"0xf9d71b5fB8345F2508C1302a74d4362DEAb7D104","2023-01-26 22:01:03.633","2023-01-26 22:01:03.633"
1821,-1,145,"0xB60c947bfCc9767E94ba36fD2DeC7AA11356c84f","2023-01-26 22:31:57.347","2023-01-26 22:31:57.347"
1822,-1,143,"0x8BecD7EbF3F910090f9264DFD0Bb221Ea04af8c3","2023-01-26 23:40:38.555","2023-01-26 23:40:38.555"
1823,-1,143,"0x298b25385E67B471faa64CB1CA17F31684016629","2023-01-27 00:43:56.669","2023-01-27 00:43:56.669"
1824,1,142,"0x099eF206007E2176a4b221A6a4425BedFc9fa145","2023-01-27 01:14:51.011","2023-01-27 01:14:51.011"
1825,-1,141,"0x099eF206007E2176a4b221A6a4425BedFc9fa145","2023-01-27 01:14:59.779","2023-01-27 01:14:59.779"
1826,1,143,"0x099eF206007E2176a4b221A6a4425BedFc9fa145","2023-01-27 01:15:09.949","2023-01-27 01:15:09.949"
1827,-1,135,"0xB60c947bfCc9767E94ba36fD2DeC7AA11356c84f","2023-01-27 02:36:21.997","2023-01-27 02:36:21.997"
1828,-1,139,"0xB60c947bfCc9767E94ba36fD2DeC7AA11356c84f","2023-01-27 02:36:51.825","2023-01-27 02:36:51.825"
1829,-1,145,"0xDb5Dd352527539b7C3382Bd4B5693E116D09fb9B","2023-01-27 08:06:23.742","2023-01-27 08:06:24.723"
1830,1,137,"0x48eab89c643a7E45D3a1029003F90536b2598008","2023-01-27 10:23:01.206","2023-01-27 10:23:01.206"
1831,1,138,"0x48eab89c643a7E45D3a1029003F90536b2598008","2023-01-27 10:23:24.641","2023-01-27 10:23:24.641"
1832,-1,139,"0x48eab89c643a7E45D3a1029003F90536b2598008","2023-01-27 10:23:49.049","2023-01-27 10:23:49.049"
1833,-1,140,"0x48eab89c643a7E45D3a1029003F90536b2598008","2023-01-27 10:24:11.693","2023-01-27 10:24:11.693"
1834,-1,141,"0x48eab89c643a7E45D3a1029003F90536b2598008","2023-01-27 10:24:20.657","2023-01-27 10:24:20.657"
1835,1,142,"0x48eab89c643a7E45D3a1029003F90536b2598008","2023-01-27 10:24:43.676","2023-01-27 10:24:43.676"
1836,-1,145,"0x48eab89c643a7E45D3a1029003F90536b2598008","2023-01-27 10:26:29.177","2023-01-27 10:26:29.177"
1837,-1,143,"0x48eab89c643a7E45D3a1029003F90536b2598008","2023-01-27 10:27:09.483","2023-01-27 10:27:09.483"
1838,-1,136,"0x48eab89c643a7E45D3a1029003F90536b2598008","2023-01-27 10:27:26.136","2023-01-27 10:27:26.136"
1839,1,135,"0x48eab89c643a7E45D3a1029003F90536b2598008","2023-01-27 10:27:40.482","2023-01-27 10:27:40.482"
1840,-1,140,"0x635Bed3F8b7d8C25305CEa707FF7149D6f2A61f9","2023-01-27 11:22:41.887","2023-01-27 11:22:41.887"
1841,-1,141,"0x635Bed3F8b7d8C25305CEa707FF7149D6f2A61f9","2023-01-27 11:22:46.193","2023-01-27 11:22:46.193"
1842,-1,143,"0x635Bed3F8b7d8C25305CEa707FF7149D6f2A61f9","2023-01-27 11:22:51.601","2023-01-27 11:22:51.601"
1843,-1,145,"0x635Bed3F8b7d8C25305CEa707FF7149D6f2A61f9","2023-01-27 11:22:52.817","2023-01-27 11:22:52.817"
1844,1,138,"0x635Bed3F8b7d8C25305CEa707FF7149D6f2A61f9","2023-01-27 11:22:58.564","2023-01-27 11:22:58.564"
1845,-1,141,"0xFC538FFD2923ddDaED09c8aD1a51686275C56183","2023-01-27 12:34:58.843","2023-01-27 12:34:58.843"
1846,-1,145,"0xFC538FFD2923ddDaED09c8aD1a51686275C56183","2023-01-27 12:34:59.189","2023-01-27 12:34:59.189"
1847,1,135,"0xFC538FFD2923ddDaED09c8aD1a51686275C56183","2023-01-27 12:35:16.723","2023-01-27 12:35:16.723"
1848,1,143,"0xdcf37d8Aa17142f053AAA7dc56025aB00D897a19","2023-01-27 17:14:16.677","2023-01-27 17:14:16.677"
1849,-1,145,"0xdcf37d8Aa17142f053AAA7dc56025aB00D897a19","2023-01-27 17:14:38.55","2023-01-27 17:14:38.55"
1850,1,139,"0xdcf37d8Aa17142f053AAA7dc56025aB00D897a19","2023-01-27 17:15:06.912","2023-01-27 17:15:06.912"
1851,-1,135,"0xdcf37d8Aa17142f053AAA7dc56025aB00D897a19","2023-01-27 17:16:43.285","2023-01-27 17:16:43.285"
1852,-1,136,"0xdcf37d8Aa17142f053AAA7dc56025aB00D897a19","2023-01-27 17:20:20.781","2023-01-27 17:20:20.781"
1853,1,138,"0xdcf37d8Aa17142f053AAA7dc56025aB00D897a19","2023-01-27 17:20:31.071","2023-01-27 17:20:31.071"
1854,1,140,"0xdcf37d8Aa17142f053AAA7dc56025aB00D897a19","2023-01-27 17:21:09.471","2023-01-27 17:21:09.471"
1855,1,141,"0xdcf37d8Aa17142f053AAA7dc56025aB00D897a19","2023-01-27 17:21:19.556","2023-01-27 17:21:19.556"
1857,1,145,"0x04288bD27F440C479f239DCf8872e082D6731840","2023-01-27 20:46:10.826","2023-01-27 20:46:10.826"
1856,1,142,"0x04288bD27F440C479f239DCf8872e082D6731840","2023-01-27 20:10:53.087","2023-01-27 20:10:55.785"
1858,-1,137,"0xdcf37d8Aa17142f053AAA7dc56025aB00D897a19","2023-01-28 01:40:15.04","2023-01-28 01:40:15.04"
1859,1,142,"0xdcf37d8Aa17142f053AAA7dc56025aB00D897a19","2023-01-28 01:40:46.743","2023-01-28 01:40:46.743"
1860,1,142,"0x7246195a651fbDF8B39c41fAE139E60339a36aC4","2023-01-28 10:17:38.079","2023-01-28 10:17:38.079"
1861,1,146,"0x04288bD27F440C479f239DCf8872e082D6731840","2023-01-28 20:52:35.768","2023-01-28 20:52:35.768"
1862,1,146,"0xf9d71b5fB8345F2508C1302a74d4362DEAb7D104","2023-01-28 21:50:12.822","2023-01-28 21:50:12.822"
1863,1,146,"0xFC538FFD2923ddDaED09c8aD1a51686275C56183","2023-01-28 22:37:16.225","2023-01-28 22:37:16.225"
1864,1,146,"0x8BecD7EbF3F910090f9264DFD0Bb221Ea04af8c3","2023-01-28 23:38:31.082","2023-01-28 23:38:31.082"
1814,1,142,"0x5606B493c51316A9e65c9b2A00BbF7Ff92515A3E","2023-01-26 21:37:54.185","2023-01-29 11:52:55.526"
1923,-1,152,"0x9655667Ca1203E9A2c8ea2Ed59558F9AD0ACCc87","2023-01-31 19:22:25.19","2023-01-31 19:22:25.19"
1924,-1,151,"0x9655667Ca1203E9A2c8ea2Ed59558F9AD0ACCc87","2023-01-31 19:22:29.902","2023-01-31 19:22:29.902"
1797,1,142,"0x635Bed3F8b7d8C25305CEa707FF7149D6f2A61f9","2023-01-26 20:29:35.588","2023-01-29 00:43:05.275"
1866,1,146,"0x298b25385E67B471faa64CB1CA17F31684016629","2023-01-29 00:58:45.025","2023-01-29 00:58:45.025"
1867,1,142,"0xB60c947bfCc9767E94ba36fD2DeC7AA11356c84f","2023-01-29 00:59:31.579","2023-01-29 00:59:31.579"
1925,-1,150,"0x9655667Ca1203E9A2c8ea2Ed59558F9AD0ACCc87","2023-01-31 19:22:34.324","2023-01-31 19:22:34.324"
1865,1,146,"0x635Bed3F8b7d8C25305CEa707FF7149D6f2A61f9","2023-01-29 00:41:55.876","2023-01-29 00:59:45.556"
1868,1,146,"0x2eE0485f71764bcD2062A84d9455688c581B90f8","2023-01-29 01:06:07.82","2023-01-29 01:06:07.82"
1869,1,142,"0xa47f60564085b8792BaE197BE7762C7f7930eC67","2023-01-29 01:06:27.365","2023-01-29 01:06:27.365"
1870,1,146,"0x1e45c69c8bFdD393dF1577F08704698b469585Aa","2023-01-29 01:26:00.689","2023-01-29 01:26:00.689"
1871,-1,146,"0x4754b7e3DEde42D71d6c92978f25F306176EC7e9","2023-01-29 11:51:04.055","2023-01-29 11:51:04.055"
1872,-1,146,"0xdAa0Cc65Aec3ad676f7F0613C91a31DB5E98a7dA","2023-01-29 11:51:23.552","2023-01-29 11:51:23.552"
1873,1,142,"0x4754b7e3DEde42D71d6c92978f25F306176EC7e9","2023-01-29 11:52:33.262","2023-01-29 11:52:33.262"
1874,-1,146,"0x5606B493c51316A9e65c9b2A00BbF7Ff92515A3E","2023-01-29 11:52:58.67","2023-01-29 11:52:58.67"
1875,-1,145,"0x5606B493c51316A9e65c9b2A00BbF7Ff92515A3E","2023-01-29 11:54:22.65","2023-01-29 11:54:22.65"
1876,1,143,"0x5606B493c51316A9e65c9b2A00BbF7Ff92515A3E","2023-01-29 11:54:26.147","2023-01-29 11:54:26.147"
1877,1,137,"0x5606B493c51316A9e65c9b2A00BbF7Ff92515A3E","2023-01-29 11:54:41.164","2023-01-29 11:54:41.164"
1769,1,136,"0x5606B493c51316A9e65c9b2A00BbF7Ff92515A3E","2023-01-25 22:54:08.148","2023-01-29 11:55:10.589"
1878,-1,141,"0x9655667Ca1203E9A2c8ea2Ed59558F9AD0ACCc87","2023-01-29 13:34:17.344","2023-01-29 13:34:30.371"
1881,-1,135,"0x9655667Ca1203E9A2c8ea2Ed59558F9AD0ACCc87","2023-01-29 13:36:25.948","2023-01-29 13:36:25.948"
1926,-1,140,"0x9655667Ca1203E9A2c8ea2Ed59558F9AD0ACCc87","2023-01-31 19:22:52.229","2023-01-31 19:22:52.229"
1882,-1,145,"0x9655667Ca1203E9A2c8ea2Ed59558F9AD0ACCc87","2023-01-29 13:38:50.166","2023-01-29 13:38:50.166"
1883,1,146,"0x9655667Ca1203E9A2c8ea2Ed59558F9AD0ACCc87","2023-01-29 13:39:00.276","2023-01-29 13:39:00.276"
1934,-1,145,"0x9c57027B1eca93093a6F446422C59C85A5A3Fa52","2023-02-01 10:31:57.686","2023-02-01 10:31:57.686"
1935,1,143,"0x9c57027B1eca93093a6F446422C59C85A5A3Fa52","2023-02-01 10:32:37.203","2023-02-01 10:32:37.203"
1884,1,147,"0x9655667Ca1203E9A2c8ea2Ed59558F9AD0ACCc87","2023-01-29 14:46:33.708","2023-01-29 14:46:33.708"
1885,1,148,"0x9655667Ca1203E9A2c8ea2Ed59558F9AD0ACCc87","2023-01-29 14:58:57.868","2023-01-29 14:58:57.868"
