"id","body","ideaId","authorId","createdAt","updatedAt","parentId","deleted"
313,"1) we are collectively already down this road. So now I’m just trying to play in the sandbox. I don’t see it as the same as hoop since we are more dynamic in amount. Treasury. And open ended auction. .   The purpose of this proposal  and lease is to buy lil nouns to fund builders with. Since we don’t want to fund with our own treasury. So trying to find a work around.   I agree that this is a potentially perilous road.   Another thing. Nouns are noticing our voting. AND want it changed. Or better thought out. (Like we don’t sit around all day and think!) our nouns are working IMO nouners may start buying lil’s to exert their opinion. Is that good or bad, only time will tell. ",135,"0x2eE0485f71764bcD2062A84d9455688c581B90f8","2023-01-24 03:11:46.726","2023-01-24 03:11:46.726",312,FALSE
314,"Posting this on behalf of poolsuite - frog",136,"0x65A3870F48B5237f27f674Ec42eA1E017E111D63","2023-01-25 22:46:37.474","2023-01-25 22:46:37.474",,FALSE
315,"why would they buy when they can just deploy the wallet of lils they already have? being more deeply intertwined with nouns is not my favorite idea (as you know).",135,"0x298b25385E67B471faa64CB1CA17F31684016629","2023-01-26 02:00:22.759","2023-01-26 02:00:22.759",313,FALSE
316,"I added up votes, but how do we get around the I'll put it up for you...",138,"0x2eE0485f71764bcD2062A84d9455688c581B90f8","2023-01-26 14:49:03.81","2023-01-26 14:49:03.81",,FALSE
317,"I think this is a good idea on lots of levels. unsure in this current form however.  what other options are already out there? how is this different than token proof? ",136,"0x2eE0485f71764bcD2062A84d9455688c581B90f8","2023-01-26 14:57:08.399","2023-01-26 14:57:08.399",,FALSE
318,"Werent the main contention that LILS were telling nouns what to do with their holdings. In that sense I would prefer more discussion with Nouns prior to asking for ANYTHING in terms of Lil's back.  I am not in the Jungle however so if this is a palatable idea for them Im also in! ",137,"0x2eE0485f71764bcD2062A84d9455688c581B90f8","2023-01-26 14:58:51.556","2023-01-26 14:58:51.556",,FALSE
319,"Thinking more on my most recent comment. there really isnt any reason for us to need to be the FREE to nouns chain. So I think I fully agree. SubDAOS can buy 7 and come to us... IF individuals cant. Im in full support and would hope the community could manage it / police it. ",138,"0x2eE0485f71764bcD2062A84d9455688c581B90f8","2023-01-26 15:30:40.88","2023-01-26 15:30:40.88",,FALSE
320,"the reason for buying more is 2 fold  1) it creates more than one wallet for us to hold nouns in. IF this experiment sunsets we still have that where we can delegate through prop house rounds and or put more than one prop on chain.  2) the current amount of Nouns I would not want to split as it is a proper amount to actively make a difference in Prop House votes ...",135,"0x2eE0485f71764bcD2062A84d9455688c581B90f8","2023-01-26 15:32:58.697","2023-01-26 15:32:58.697",315,FALSE
321,"If someone can gain lil nouner support to post it for them, thats fine... but most people want to be able to do this themselves.. its also a signal that you need to be ""part of our community"" before you can get one up- since asking makes you need to network, etc... Like if Skrt wanted to go up, someone would back him up.. changes the dynamic a bit and gate keeps ours Nouns a bit more.",138,"0xFC538FFD2923ddDaED09c8aD1a51686275C56183","2023-01-26 16:02:13.672","2023-01-26 16:02:13.672",316,FALSE
324,"I'm into this idea. It would be nice to have a framework to execute on if we dip below 250E.",140,"0xB60c947bfCc9767E94ba36fD2DeC7AA11356c84f","2023-01-26 19:24:41.719","2023-01-26 19:24:41.719",,FALSE
325,"good luck, been waiting for this for a while. ",142,"0x9655667Ca1203E9A2c8ea2Ed59558F9AD0ACCc87","2023-01-26 21:21:04.976","2023-01-26 21:21:04.976",,FALSE
326,"Al, are you against any reserve price changes or this price specifically? ",141,"0xB60c947bfCc9767E94ba36fD2DeC7AA11356c84f","2023-01-26 21:22:19.668","2023-01-26 21:22:19.668",,FALSE
327,"This seems like a healthy move given the current state of our treasury. I'm for it.",143,"0xB60c947bfCc9767E94ba36fD2DeC7AA11356c84f","2023-01-26 21:48:31.12","2023-01-26 21:48:31.12",,FALSE
328,"I'm glad someone else proposed this. I wanted to suggest this but tired of feeling like the pariah in the dao. ",143,"0x9655667Ca1203E9A2c8ea2Ed59558F9AD0ACCc87","2023-01-26 21:51:19.563","2023-01-26 21:51:19.563",,FALSE
329,"Are you asking the DAO to buy you a dog?",145,"0x8BecD7EbF3F910090f9264DFD0Bb221Ea04af8c3","2023-01-26 23:41:39.758","2023-01-26 23:41:39.758",,FALSE
322,"This sounds like a cool idea but I worry if there would be some big tokenomic downside that we haven't seen play out yet.",139,"0xB60c947bfCc9767E94ba36fD2DeC7AA11356c84f","2023-01-26 17:22:15.778","2023-01-27 02:36:46.599",,TRUE
330,"😂",145,"0xB60c947bfCc9767E94ba36fD2DeC7AA11356c84f","2023-01-27 02:48:11.89","2023-01-27 02:48:26.455",329,TRUE
331,"Yeah! Kind of a joke but kind of not because if the DAO was to buy me a dog he/she will be Noggles the Nounish mascot and not just a dog for me hahahah!",145,"0xf9d71b5fB8345F2508C1302a74d4362DEAb7D104","2023-01-27 16:51:18.58","2023-01-27 16:51:18.58",329,FALSE
332,"I would say it’s more of a sponsorship for me to buy my own dog and we then would have our first official mascot ",145,"0xf9d71b5fB8345F2508C1302a74d4362DEAb7D104","2023-01-27 16:52:31.878","2023-01-27 16:52:31.878",329,FALSE
333,"this could easily be experimented with using our current Nouns rather than buying more, would prefer that route over this",135,"0xdcf37d8Aa17142f053AAA7dc56025aB00D897a19","2023-01-27 17:16:41.327","2023-01-27 17:16:41.327",,FALSE
334,"seems like this is an existing product? or already deep in the works anyway. is this basically asking for Nouns to pay for the development so they can release it as a CC0 product founded by Nouns? if they've already got a working version I'm not sure why Nouns need to be involved. Looks like a cool product though",136,"0xdcf37d8Aa17142f053AAA7dc56025aB00D897a19","2023-01-27 17:20:18.096","2023-01-27 17:20:18.096",,FALSE
335,"Im loving this, huge fan of Ceramic and its DID specs. Im actually building a composable impact card with it and would love to make it relevant for Nouns communities of this prop also supports a funding round. ",142,"0x04288bD27F440C479f239DCf8872e082D6731840","2023-01-27 20:10:53.089","2023-01-27 20:10:53.089",,FALSE
336,"Im loving this, huge fan of Ceramic and its DID specs. Im actually building a composable impact card with it and would love to make it relevant for Nouns communities of this prop also supports a funding round. ",142,"0x04288bD27F440C479f239DCf8872e082D6731840","2023-01-27 20:10:55.89","2023-01-27 20:11:00.029",,TRUE
337,"Im loving this, huge fan of Ceramic and its DID specs. Im actually building a composable impact card with it and would love to make it relevant for Nouns communities of this prop also supports a funding round. ",142,"0x04288bD27F440C479f239DCf8872e082D6731840","2023-01-27 20:10:56.126","2023-01-27 20:11:01.452",,TRUE
338,"meant to say *funded* by Nouns",136,"0xdcf37d8Aa17142f053AAA7dc56025aB00D897a19","2023-01-28 01:38:22.364","2023-01-28 01:38:22.364",334,FALSE
339,"Good luck! 🫡",146,"0x8BecD7EbF3F910090f9264DFD0Bb221Ea04af8c3","2023-01-28 23:38:45.839","2023-01-28 23:38:45.839",,FALSE
340," I hope this makes it out and gets funding. I looked into Ceramics. and while I can visualize it. it is well above my paygrade. but exploration is what im here for.   so GL! ",142,"0x2eE0485f71764bcD2062A84d9455688c581B90f8","2023-01-29 01:05:55.446","2023-01-29 01:05:55.446",,FALSE
341,"easy yes, thanks for bringing it up",151,"0xdcf37d8Aa17142f053AAA7dc56025aB00D897a19","2023-01-30 19:41:38.619","2023-01-30 19:41:38.619",,FALSE
342,"I think it's a good idea, but all proposals that try to apply healthy budget rules seem to be down-voted very quickly :(",140,"0x9c57027B1eca93093a6F446422C59C85A5A3Fa52","2023-02-01 10:37:46.235","2023-02-01 10:37:46.235",,FALSE
343,"community member can be in or outside of Lil Nouns  I m suggesting only lilnoun holders",156,"0x5d30EA6d8EB2b0C2Fa58B0Df9d023CcecA847893","2023-02-03 11:48:21.629","2023-02-03 11:48:21.629",,FALSE
344,"Clarification: NEW PATH IN FUNDING. not ON TOP of previous 3 lils per and 2 eth for spaces.   1 lil per and 3 eth TOTAL to co-ordinape among the reps.   the only thing that needs to scale and is unsustainable at present is the Lil's co-ordinape round is static. too hi, maybe. but static. ",158,"0x2eE0485f71764bcD2062A84d9455688c581B90f8","2023-02-10 13:09:03.453","2023-02-10 13:09:03.453",,FALSE
345,"General read from Motion is : Nouncil Flywheel 1eth TOTAL COMP Refer to Prop Lot 110 for details Possibly commemorative NFT : POAP or artwork. ",158,"0x2eE0485f71764bcD2062A84d9455688c581B90f8","2023-02-10 13:35:40.78","2023-02-10 13:35:40.78",,FALSE
346,"- Agree contributors should be paid.  - Payments should be retro based on the effort (effort can't be, just being connected to a twitter space, has to be an effective effort).  - Payment per lil rep should be capped (imagine no other person participates besides 2 lil rep, do these 2 receive all the payment for the month? Would be better to save this ETH for more months of operation) - 1 Lil/rep/month + 3 ETH/allreps/month seems excessive for a test round. Would go for 1 Lil + 1 ETH. ",159,"0x635Bed3F8b7d8C25305CEa707FF7149D6f2A61f9","2023-02-10 19:03:55.319","2023-02-10 19:03:55.319",,FALSE
347,"""Once a member ... you are a member until you choose to resign.""  - membership should be based on contributions (as based on qualification matrix)  ""A monthly window for new entrants to come AND GO"" please consider the following - better phrased as a 'review period' and take 2-3 days to really go through  - review period has a report as a deliverable? - review period ends in a snapshot vote of what has been done, and we look forward to?  ""An application form of sorts will be created."" - clearly state who to prioritize - keep in mind people that are outside of Lil Nouns also (so Lil Reps bridges different communities)  FURTHER CONSIDERATIONS - add inviting guests as one of the qualifiers - how to integrate Lil Reps delegation program? - framework is off to a good start. now, how to clearly outline it for others to understand quickly?",159,"0x8C868aB6EA5aA8BF37F58376f0A61c3728aEf904","2023-02-10 19:31:59.85","2023-02-10 19:31:59.85",,FALSE
348,"thanks. Ill simmer on this and re wrap with the crew. good stuff.",159,"0x2eE0485f71764bcD2062A84d9455688c581B90f8","2023-02-10 20:04:06.441","2023-02-10 20:04:06.441",346,FALSE
349,"Agree. thanks. you know the fine details aren't my strong suit ;) as above. rewrap. re-talk and repost! ",159,"0x2eE0485f71764bcD2062A84d9455688c581B90f8","2023-02-10 20:04:50.455","2023-02-10 20:04:50.455",347,FALSE
350,"Main thinkings on this after a little deeper thought.   1) Working on quantifying ""effort"" right now. for next. and probably close to last iteration 2) I think we Cap pay per area as opposed to per person.  3) Price continues to come up as a potential issue, however this is the 3rd (4th , 5th? ) Iteration. I don't agree we are in ""test"" mode. This shown as a more clear focus IMO. It will be considered in re-write though.  Thanks for the comments and engagement! ",159,"0x2eE0485f71764bcD2062A84d9455688c581B90f8","2023-02-11 11:14:07.93","2023-02-11 11:14:07.93",346,FALSE
351,"For continuity:  QUALIFICATION MATRIX!  - (better wording?) A monthly review period(Final 3 Days of each month?) by the Lil Reps CURRENT Team where Retro compensation is determined, exits by current members are declared, and new entrant reviews are undertaken and approved where applicable STARTING 1st of the NEXT MONTH - Ledgers will be updated. OK SO WE NEED A LEDGER - Dont think part 3 is necessary, but can discuss with reps.   - I dont follow the first statement, but there will be items that are necessary to be involved. workshopping that now. (or next) - I think Lil Reps must come from within Lil Reps...    ",159,"0x2eE0485f71764bcD2062A84d9455688c581B90f8","2023-02-11 11:56:22.368","2023-02-11 11:56:22.368",347,FALSE
352,"[![image.png](https://i.postimg.cc/VvYnqwr5/image.png)](https://postimg.cc/62m8KDhN)",159,"0x2eE0485f71764bcD2062A84d9455688c581B90f8","2023-02-11 12:16:33.242","2023-02-11 12:16:38.125",,TRUE
353,"<a href='https://postimg.cc/62m8KDhN' target='_blank'><img src='https://i.postimg.cc/62m8KDhN/image.png' border='0' alt='image'/></a>",159,"0x2eE0485f71764bcD2062A84d9455688c581B90f8","2023-02-11 12:17:00.985","2023-02-11 12:17:04.069",,TRUE
354,"[url=https://postimg.cc/62m8KDhN][img]https://i.postimg.cc/62m8KDhN/image.png[/img][/url]",159,"0x2eE0485f71764bcD2062A84d9455688c581B90f8","2023-02-11 12:17:16.879","2023-02-11 12:17:21.762",,TRUE
355,"https://i.postimg.cc/VvYnqwr5/image.png",159,"0x2eE0485f71764bcD2062A84d9455688c581B90f8","2023-02-11 12:17:35.217","2023-02-11 12:17:35.217",,FALSE
356,"add “inviting guests to prop culture” as one of the qualifiers to lil reps members compensation. doesn’t matter how guests they invite, just that they do. ",159,"0x8C868aB6EA5aA8BF37F58376f0A61c3728aEf904","2023-02-12 06:19:36.552","2023-02-12 06:19:36.552",351,FALSE
357,"Will NOUNSOTG be there?  Gnars?  I think a presence is a great idea. unsure if booth is the way, but if we are into sponsoring ... NFT Paris and ETH Denver will have a lot to offer on interactions and what drives engagement. Like where your head is. just always wonder if a more cohesive and collaborative process is better suited to mass proliferate. Im mostly a yes. ",161,"0x2eE0485f71764bcD2062A84d9455688c581B90f8","2023-02-24 13:49:45.254","2023-02-24 13:49:45.254",,FALSE
358,"Great questions…. NOUNSOTG is not going to be there from what I know, but some of the NounsAU crew are going, I reached out to Mr. Boney to see if they would want to collab so it’s a Nouns & Lil Nouns presence, thinking of ideas…. Also reached out to Goldy to see about getting some of the left over Noggles shirts from NFT Fest Aus so we could have some to pass out. He’s going to get back to me Monday with inventory counts of what’s left.   I haven’t spoke to Gami yet so I’m not sure if he’s coming, but my 2 mates who would help me with the booth are in the Gnars community so Gnars would be represented but may not be sponsoring. Shan is going to be a speaker there as well (he has 2 Nouns & his own NFT project) so lots of Nouns energy there. ",161,"0x073f0DC58e9989C827bA5b7b35570B7315652e63","2023-02-24 14:25:07.94","2023-02-24 14:25:07.94",357,FALSE
359,"I would like to heavily agree on this prop. Going to ETH Denver and meeting Bloomz, I am now a Lil Noun holder as well it being my first ETH NFT. I will be attending NFT NYC with my project and would like to also collab with lil nouns at one of our events. ",167,"0x060f292281784B5176F2668277e00513cbB4c2CB","2023-03-16 03:33:16.477","2023-03-16 03:33:16.477",,FALSE
360,"I like the idea as I am a fan of both your work and gm's in general.",171,"0xE2fc3af0FAeEE9c340f0BCf06CB7d5Bba34122e4","2023-04-05 18:46:57.489","2023-04-05 18:46:57.489",,FALSE
361,"agreed we should step up the AutoBidder -- working on this now, prop incoming",173,"0xe412186A1865c4fE54A79e0AdcB08b81233DF674","2023-04-12 16:38:57.66","2023-04-12 16:38:57.66",,FALSE
362,"Let's write a good prop. where ETH lands it lands. LFG! ",174,"0x2eE0485f71764bcD2062A84d9455688c581B90f8","2023-04-13 11:31:13.693","2023-04-13 11:31:13.693",,FALSE
363,"Fully support this!",176,"0x9c57027B1eca93093a6F446422C59C85A5A3Fa52","2023-04-29 13:26:50.397","2023-04-29 13:26:50.397",,FALSE
